train dataset:
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/28.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/3.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/30.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/31.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/32.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/33.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/34.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/35.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/39.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/41.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/42.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/43.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/45.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/47.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/5.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/50.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/53.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/54.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/57.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/58.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/59.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/6.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/63.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/64.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/65.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/66.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/67.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/68.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/69.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/7.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/71.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/72.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/74.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/75.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/76.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/78.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/8.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/81.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/82.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/83.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/84.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/85.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/86.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/87.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/88.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/89.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/90.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/91.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/92.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/93.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/94.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/95.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/96.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/97.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/98.txt
7 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/2-陈威日志测试-argument_change/article/文章设为非官方/99.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/12.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/21.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/27.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/32.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/41.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/45.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/54.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/6.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章加精/forum-java LogParse 1650695460575/76.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/15.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/19.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/24.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/3.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/30.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/31.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/4.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/42.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/56.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/60.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/62.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/66.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/71.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/75.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/83.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/86.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/88.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/93.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/96.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/97.txt
15 : /root/autodl-tmp/project/data/forum/负样本/手动注错/陈威负样本/4-陈威日志测试-condition_change/文章取消加精/forum-java LogParse 1650695460685/98.txt
